DayTraining;Day;Step;discEV;Overload;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;
5;2;95;0;1;19;58.62499999999998;19;0.0;210.52631578947367;0.0;
5;2;96;0;1;19;60.78409090909088;19;0.0;200.0;0.0;
5;3;1;0;1;20;60.0;20;0.0;200.0;0.0;
5;3;2;0;1;20;62.272727272727266;20;0.0;200.0;0.0;
5;3;3;0;1;20;64.54545454545453;20;0.0;200.0;0.0;
5;3;4;0;1;20;66.81818181818178;20;0.0;200.0;0.0;
5;3;5;0;1;20;69.09090909090908;20;0.0;200.0;0.0;
5;3;6;0;1;20;71.36363636363635;20;0.0;200.0;0.0;
5;3;7;0;1;20;73.63636363636358;20;0.0;200.0;0.0;
5;3;8;0;1;20;75.9090909090909;20;0.0;200.0;0.0;
5;3;9;0;1;20;78.18181818181817;20;0.0;200.0;0.0;
5;3;10;0;1;20;80.45454545454542;20;0.0;100.0;0.0;
5;3;11;0;1;20;82.72727272727269;20;0.0;100.0;0.0;
5;3;12;0;1;20;84.99999999999997;20;0.0;100.0;0.0;
5;3;13;0;1;20;87.27272727272724;20;0.0;100.0;0.0;
5;3;14;0;1;20;89.54545454545449;20;0.0;100.0;0.0;
5;3;15;0;1;20;91.81818181818174;20;0.0;100.0;0.0;
5;3;16;0;1;20;94.09090909090901;20;0.0;100.0;0.0;
5;3;17;0;1;20;96.36363636363627;20;0.0;100.0;0.0;
5;3;18;0;1;20;98.63636363636353;20;0.0;100.0;0.0;
5;3;19;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;20;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;21;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;22;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;23;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;24;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;25;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;26;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;27;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;28;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;29;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;30;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;31;0;1;20;100.0;20;0.0;100.0;0.0;
5;3;32;0;1;20;100.0;20;400.0;100.0;0.0;
5;3;33;0;1;19;95.5;19;0.0;100.0;0.0;
5;3;34;0;1;19;95.5;19;400.0;100.0;0.0;
5;3;35;0;1;18;91.20454545454545;18;400.0;100.0;0.0;
5;3;36;0;1;17;86.80681818181817;17;400.0;100.0;0.0;
