DayTraining;Day;Step;discEV;TransformerLoad;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;energyCosts;
5;2;39;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;40;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;41;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;42;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;43;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;44;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;45;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;46;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;47;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;48;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;49;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;50;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;51;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;52;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;53;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;54;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;55;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;56;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;57;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;58;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;59;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;60;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;61;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;62;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;63;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;64;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;65;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;66;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;67;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;68;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;69;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;70;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;71;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;72;0;11500.0;5;14975.850027899849;5;120.0;3.16205533596838;50.0;2.75;
5;2;73;0;32200.0;14;15071.683361233183;14;330.0;2.120890774125133;50.0;11.480000000000002;
5;2;74;0;41400.0;18;15340.016694566517;21;490.0;2.3355047215068416;7.142857142857143;14.760000000000003;
5;2;75;0;52900.0;23;15685.016694566517;26;690.0;2.2942328085488204;5.769230769230769;18.860000000000003;
5;2;76;0;57500.0;25;16125.850027899849;30;820.0;2.3712737127371266;8.333333333333334;20.500000000000004;
5;2;77;0;52900.0;23;16605.016694566515;30;870.0;2.471426888181924;11.666666666666666;18.860000000000003;
5;2;78;0;50600.0;22;17045.85002789985;30;870.0;2.521503475904323;13.333333333333334;18.040000000000003;
5;2;79;0;50600.0;22;17467.516694566515;30;890.0;2.521503475904323;13.333333333333334;18.040000000000003;
5;2;80;0;46000.0;20;17875.377831937043;30;900.0;2.6216566513491206;16.666666666666668;16.400000000000002;
5;2;81;0;34500.0;15;18245.863561298058;30;920.0;2.872039589961115;50.0;12.300000000000002;
5;2;82;0;34500.0;15;18529.587212144157;30;950.0;2.872039589961115;50.0;12.300000000000002;
5;2;83;0;27600.0;12;18770.904045890064;30;990.0;3.0222693531283125;50.0;9.840000000000002;
5;2;84;0;23000.0;10;18967.850500541175;30;1020.0;3.12242252857311;50.0;8.200000000000001;
5;2;85;0;6900.0;3;19129.393058322577;30;1030.0;3.472958642629902;50.0;2.46;
5;2;86;0;4600.0;2;19171.87984140742;30;1040.0;3.5230352303523005;50.0;1.64;
5;2;87;0;2300.0;1;19198.290956658228;30;1050.0;3.5731118180746995;50.0;0.82;
5;2;88;0;0.0;0;19207.051596948913;30;1050.0;3.6231884057970984;50.0;0.0;
5;2;89;0;2300.0;1;19207.051596948913;30;1050.0;3.6078173034694743;50.0;0.55;
5;2;90;0;2300.0;1;19226.218263615578;30;1050.0;3.6078173034694743;50.0;0.55;
