DayTraining;Day;Step;discEV;Overload;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;
5;2;79;0;1;9;20.704545454545418;14;0.0;242.85714285714286;0.0;
5;2;80;0;1;9;21.72727272727269;15;0.0;226.66666666666666;0.0;
5;2;81;0;1;11;22.749999999999964;16;0.0;275.0;0.0;
5;2;82;0;1;9;23.99999999999996;17;0.0;176.47058823529412;0.0;
5;2;83;0;1;8;25.02272727272724;18;0.0;155.55555555555554;0.0;
5;2;84;0;1;7;25.93181818181814;18;0.0;122.22222222222223;0.0;
5;2;85;0;0;5;26.72727272727269;18;0.0;88.88888888888889;400.0;
5;2;86;0;1;13;27.29545454545451;18;0.0;244.44444444444446;0.0;
5;2;87;0;1;12;28.772727272727234;18;0.0;233.33333333333334;0.0;
5;2;88;0;1;12;30.13636363636359;19;0.0;231.57894736842104;0.0;
5;2;89;0;1;9;31.499999999999964;19;0.0;147.3684210526316;0.0;
5;2;90;0;1;12;32.52272727272724;20;0.0;210.0;0.0;
5;2;91;0;1;12;33.886363636363605;20;0.0;200.0;0.0;
5;2;92;0;1;13;35.24999999999996;20;0.0;210.0;0.0;
5;2;93;0;1;12;36.72727272727269;20;0.0;180.0;0.0;
5;2;94;0;1;10;38.09090909090905;20;0.0;160.0;0.0;
5;2;95;0;1;8;39.22727272727269;20;0.0;130.0;0.0;
5;2;96;0;1;11;40.136363636363605;20;0.0;190.0;0.0;
5;3;1;0;1;7;60.0;20;0.0;70.0;0.0;
5;3;2;0;1;8;60.79545454545454;20;0.0;80.0;0.0;
5;3;3;0;0;6;61.70454545454545;20;0.0;60.0;400.0;
5;3;4;0;1;8;62.386363636363626;20;0.0;80.0;0.0;
5;3;5;0;1;10;63.295454545454525;20;0.0;100.0;0.0;
5;3;6;0;1;10;64.43181818181816;20;0.0;100.0;0.0;
5;3;7;0;1;16;65.56818181818178;20;0.0;160.0;0.0;
5;3;8;0;1;10;67.38636363636361;20;0.0;100.0;0.0;
5;3;9;0;1;10;68.52272727272725;20;0.0;100.0;0.0;
5;3;10;0;0;6;69.65909090909089;20;0.0;60.0;400.0;
5;3;11;0;1;11;70.34090909090907;20;0.0;110.0;0.0;
5;3;12;0;1;8;71.59090909090907;20;0.0;82.5;0.0;
5;3;13;0;1;10;72.49999999999996;20;0.0;95.0;0.0;
5;3;14;0;1;8;73.6363636363636;20;0.0;75.0;0.0;
5;3;15;0;1;11;74.54545454545453;20;0.0;105.0;0.0;
5;3;16;0;1;15;75.79545454545453;20;0.0;147.5;0.0;
5;3;17;0;1;11;77.49999999999999;20;0.0;82.5;0.0;
5;3;18;0;0;5;78.74999999999997;20;0.0;70.0;400.0;
5;3;19;0;1;9;79.3181818181818;20;0.0;75.0;0.0;
5;3;20;0;1;11;80.34090909090907;20;0.0;85.0;0.0;
5;3;21;0;1;11;81.59090909090907;20;0.0;107.5;0.0;
5;3;22;0;1;10;82.84090909090907;20;0.0;82.5;0.0;
5;3;23;0;1;11;83.97727272727269;20;0.0;77.5;0.0;
5;3;24;0;1;9;85.22727272727269;20;400.0;67.5;0.0;
5;3;25;0;1;12;82.15909090909085;19;0.0;84.21052631578948;0.0;
5;3;26;0;0;6;83.52272727272722;19;400.0;76.3157894736842;400.0;
5;3;27;0;1;9;80.11363636363632;18;0.0;72.22222222222223;0.0;
5;3;28;0;0;5;81.09090909090904;18;0.0;69.44444444444444;400.0;
5;3;29;0;0;5;81.65909090909085;18;400.0;61.111111111111114;400.0;
5;3;30;0;1;9;78.02272727272722;17;400.0;82.3529411764706;0.0;
5;3;31;1;1;8;74.74999999999993;16;400.0;81.25;0.0;
5;3;32;0;0;2;67.81818181818176;14;800.0;57.142857142857146;400.0;
5;3;33;0;0;3;60.56818181818174;12;0.0;62.5;400.0;
5;3;34;0;0;3;60.863636363636296;12;0.0;62.5;400.0;
5;3;35;0;1;12;61.15909090909084;12;400.0;100.0;0.0;
5;3;36;0;0;5;57.84090909090903;11;400.0;72.72727272727273;400.0;
5;3;37;0;0;5;54.09090909090903;10;0.0;75.0;400.0;
5;3;38;0;0;4;54.318181818181756;10;0.0;70.0;400.0;
5;3;39;0;0;5;54.65909090909084;10;400.0;75.0;400.0;
5;3;40;0;0;5;50.77272727272722;9;0.0;77.77777777777777;400.0;
5;3;41;1;0;3;51.06818181818177;9;400.0;66.66666666666667;400.0;
5;3;42;0;0;5;42.56818181818178;7;400.0;85.71428571428571;400.0;
5;3;43;0;0;2;38.06818181818178;6;400.0;66.66666666666667;400.0;
5;3;44;0;1;1;34.38636363636359;5;0.0;60.0;0.0;
5;3;45;0;0;2;34.38636363636359;5;800.0;70.0;400.0;
5;3;46;0;0;2;26.51136363636359;3;800.0;83.33333333333333;400.0;
5;3;47;0;1;1;18.64772727272723;1;0.0;100.0;0.0;
5;3;48;0;1;0;18.64772727272723;1;0.0;50.0;0.0;
